Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Review Rating Missing Flag,purchase_frequency_annual,purchase_count,repeat_purchase_ratio,estimated_total_spend,avg_order_value_proxy,promo_used_flag,organic_customer_flag,discount_dependency_score,low_promo_dependency_flag,satisfaction_flag,rating_segment,subscription_flag,engagement_score,purchase_count_percentile,frequency_percentile,behavioral_loyalty_score,behavioral_loyalty_flag,spend_percentile,aov_percentile,rating_percentile,value_quality_loyalty_score,value_quality_loyalty_flag,loyalty_classification,age_group,spending_tier,loyalty_tier,customer_archetype,ideal_candidate_flag
65,65,Male,Boots,Footwear,83,Alabama,S,Green,Fall,4.8,Yes,Standard,Yes,Yes,18,Debit Card,Fortnightly,0,26,19,0.9473684210526315,1577,83,1,0,100,0,1,Excellent,1,100.0,0.34833333333333333,0.7223076923076923,59.90313765182186,0,0.5806410256410256,0.7826923076923077,0.9226923076923077,61.246794871794876,0,Not Loyal by Either Definition,60+,High,Gold,Discount Hunter,0
66,65,Male,Backpack,Accessories,36,New Jersey,M,Purple,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Venmo,Every 3 Months,0,4,45,0.9777777777777777,1620,36,1,0,100,0,1,Excellent,1,100.0,0.8688461538461538,0.29384615384615387,68.93824786324787,0,0.5955128205128205,0.215,0.9226923076923077,47.649358974358975,0,Not Loyal by Either Definition,60+,High,Gold,Discount Hunter,0
67,31,Male,Blouse,Clothing,94,Pennsylvania,S,Magenta,Winter,4.7,Yes,2-Day Shipping,Yes,Yes,3,Venmo,Every 3 Months,0,4,4,0.75,376,94,1,0,100,0,1,Excellent,1,100.0,0.05153846153846154,0.29384615384615387,27.603846153846156,0,0.12782051282051282,0.9155128205128205,0.8852564102564102,45.705769230769235,0,Not Loyal by Either Definition,26-35,Low,Bronze,Discount Hunter,0
68,45,Male,Coat,Outerwear,33,Connecticut,L,Gray,Winter,4.4,Yes,Store Pickup,Yes,Yes,49,Debit Card,Monthly,0,12,50,0.98,1650,33,1,0,100,0,1,Excellent,1,100.0,0.972948717948718,0.5117948717948718,81.29551282051281,1,0.6071794871794872,0.17756410256410257,0.7667948717948718,44.06217948717949,0,Behaviorally Loyal Only,36-45,High,Elite,Discount Loyalist,0
69,57,Male,Handbag,Accessories,46,Utah,L,Silver,Summer,3.9,Yes,Next Day Air,Yes,Yes,21,Cash,Every 3 Months,0,4,22,0.9545454545454546,1012,46,1,0,100,0,0,Good,1,60.0,0.4126923076923077,0.29384615384615387,47.94667832167832,0,0.38487179487179485,0.3392307692307692,0.5603846153846154,35.083333333333336,0,Not Loyal by Either Definition,46-60,Medium,Silver,Discount Hunter,0
70,48,Male,Belt,Accessories,70,Tennessee,S,Cyan,Summer,4.4,Yes,Express,Yes,Yes,5,Cash,Weekly,0,52,6,0.8333333333333334,420,70,1,0,100,0,1,Excellent,1,100.0,0.09769230769230769,0.931025641025641,53.64871794871795,0,0.14576923076923076,0.6234615384615385,0.7667948717948718,36.75320512820514,0,Not Loyal by Either Definition,46-60,Low,Silver,Discount Hunter,0
71,22,Male,Belt,Accessories,29,Alabama,M,Magenta,Fall,4.2,Yes,Express,Yes,Yes,32,Debit Card,Every 3 Months,0,4,33,0.9696969696969697,957,29,1,0,100,0,1,Excellent,1,100.0,0.6382051282051282,0.29384615384615387,58.39778554778555,0,0.3607692307692308,0.12192307692307693,0.6871794871794872,31.222435897435897,0,Not Loyal by Either Definition,18-25,Medium,Silver,Discount Hunter,0
72,36,Male,Dress,Clothing,48,Virginia,L,Gold,Summer,2.9,Yes,Express,Yes,Yes,34,Bank Transfer,Annually,0,1,35,0.9714285714285714,1680,48,1,0,100,0,0,Average,1,60.0,0.6797435897435897,0.07346153846153847,52.58818681318681,0,0.6167948717948718,0.3606410256410256,0.15320512820512822,36.75192307692308,0,Not Loyal by Either Definition,36-45,High,Silver,Discount Hunter,0
73,18,Male,Dress,Clothing,26,Georgia,M,Olive,Winter,2.9,Yes,Store Pickup,Yes,Yes,21,Bank Transfer,Every 3 Months,0,4,22,0.9545454545454546,572,26,1,0,100,0,0,Average,1,60.0,0.4126923076923077,0.29384615384615387,47.94667832167832,0,0.21423076923076922,0.08487179487179487,0.15320512820512822,13.755128205128205,0,Not Loyal by Either Definition,Teen,Low,Silver,Discount Hunter,0
74,48,Male,Pants,Clothing,85,Hawaii,M,Teal,Spring,2.7,Yes,Free Shipping,Yes,Yes,43,Bank Transfer,Bi-Weekly,0,26,44,0.9772727272727273,3740,85,1,0,100,0,0,Average,1,60.0,0.8514102564102564,0.7223076923076923,83.13968531468531,1,0.9406410256410257,0.8070512820512821,0.07730769230769231,59.34807692307693,0,Behaviorally Loyal Only,46-60,Premium,Elite,Discount Loyalist,0
75,49,Male,Gloves,Accessories,58,Indiana,L,Violet,Spring,4.5,Yes,Express,Yes,Yes,3,Cash,Monthly,0,12,4,0.75,232,58,1,0,100,0,1,Excellent,1,100.0,0.05153846153846154,0.5117948717948718,35.23205128205129,0,0.06628205128205128,0.4785897435897436,0.8048717948717948,30.71346153846154,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
76,64,Male,Scarf,Accessories,85,Utah,M,Blue,Summer,2.7,Yes,Free Shipping,Yes,Yes,21,Credit Card,Annually,0,1,22,0.9545454545454546,1870,85,1,0,100,0,0,Average,1,60.0,0.4126923076923077,0.07346153846153847,40.23321678321678,0,0.6656410256410257,0.8070512820512821,0.07730769230769231,48.348076923076924,0,Not Loyal by Either Definition,60+,High,Bronze,Discount Hunter,0
77,50,Male,Hat,Accessories,43,Delaware,S,Teal,Summer,4.2,Yes,Free Shipping,Yes,Yes,32,Venmo,Monthly,0,12,33,0.9696969696969697,1419,43,1,0,100,0,1,Excellent,1,100.0,0.6382051282051282,0.5117948717948718,66.02599067599067,0,0.5330769230769231,0.30217948717948717,0.6871794871794872,42.621153846153845,0,Not Loyal by Either Definition,46-60,High,Gold,Discount Hunter,0
78,22,Male,Dress,Clothing,53,Delaware,L,Gold,Summer,3.3,Yes,Next Day Air,Yes,Yes,36,Debit Card,Fortnightly,0,26,37,0.972972972972973,1961,53,1,0,100,0,0,Good,1,60.0,0.7151282051282051,0.7223076923076923,76.92099792099792,0,0.6874358974358974,0.4217948717948718,0.3137179487179487,44.31666666666666,0,Not Loyal by Either Definition,18-25,High,Elite,Discount Hunter,0
79,50,Male,Skirt,Clothing,91,Nebraska,M,Maroon,Spring,4.7,Yes,Free Shipping,Yes,Yes,50,Venmo,Fortnightly,0,26,51,0.9803921568627451,4641,91,1,0,100,0,1,Excellent,1,100.0,0.9902564102564102,0.7223076923076923,89.45015082956257,1,0.992948717948718,0.8794871794871795,0.8852564102564102,79.41025641025642,0,Behaviorally Loyal Only,46-60,Premium,Elite,Discount Loyalist,1
80,38,Male,Jacket,Outerwear,96,Iowa,M,Olive,Winter,2.6,Yes,2-Day Shipping,Yes,Yes,43,Bank Transfer,Every 3 Months,0,4,44,0.9772727272727273,4224,96,1,0,100,0,0,Average,1,60.0,0.8514102564102564,0.29384615384615387,68.14353146853148,0,0.9737179487179487,0.9433333333333334,0.037307692307692306,63.27820512820512,0,Not Loyal by Either Definition,36-45,Premium,Gold,Discount Hunter,0
81,19,Male,Sandals,Footwear,72,New York,XL,Blue,Summer,3.8,Yes,Store Pickup,Yes,Yes,24,Credit Card,Every 3 Months,1,4,25,0.96,1800,72,1,0,100,0,0,Good,1,60.0,0.47205128205128205,0.29384615384615387,50.72692307692308,0,0.6515384615384615,0.6485897435897436,0.5167948717948718,52.61217948717949,0,Not Loyal by Either Definition,18-25,High,Silver,Discount Hunter,0
82,67,Male,Shoes,Footwear,96,Virginia,L,Maroon,Summer,2.6,Yes,Express,Yes,Yes,36,Credit Card,Every 3 Months,0,4,37,0.972972972972973,3552,96,1,0,100,0,0,Average,1,60.0,0.7151282051282051,0.29384615384615387,61.924844074844074,0,0.926025641025641,0.9433333333333334,0.037307692307692306,61.37051282051282,0,Not Loyal by Either Definition,60+,Premium,Gold,Discount Hunter,0
83,19,Male,Pants,Clothing,28,Georgia,S,Olive,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,21,Credit Card,Every 3 Months,0,4,22,0.9545454545454546,616,28,1,0,100,0,1,Good,1,100.0,0.4126923076923077,0.29384615384615387,47.94667832167832,0,0.23205128205128206,0.1082051282051282,0.6043589743589743,24.07435897435898,0,Not Loyal by Either Definition,18-25,Low,Silver,Discount Hunter,0
84,36,Male,Dress,Clothing,40,Texas,M,Turquoise,Summer,4.1,Yes,Standard,Yes,Yes,34,Bank Transfer,Weekly,0,52,35,0.9714285714285714,1400,40,1,0,100,0,1,Excellent,1,100.0,0.6797435897435897,0.931025641025641,82.6029304029304,0,0.5241025641025641,0.266025641025641,0.6465384615384615,40.54551282051282,0,Not Loyal by Either Definition,36-45,High,Elite,Discount Hunter,0
85,52,Male,Coat,Outerwear,32,Arizona,S,Peach,Spring,4.4,Yes,Standard,Yes,Yes,42,Bank Transfer,Every 3 Months,0,4,43,0.9767441860465116,1376,32,1,0,100,0,1,Excellent,1,100.0,0.8325641025641025,0.29384615384615387,67.28488372093024,0,0.5161538461538462,0.1626923076923077,0.7667948717948718,40.04935897435898,0,Not Loyal by Either Definition,46-60,High,Gold,Discount Hunter,0
86,53,Male,Sunglasses,Accessories,95,New Mexico,M,Charcoal,Winter,4.5,Yes,Next Day Air,Yes,Yes,2,Debit Card,Bi-Weekly,0,26,3,0.6666666666666666,285,95,1,0,100,0,1,Excellent,1,100.0,0.03064102564102564,0.7223076923076923,39.99294871794872,0,0.08782051282051281,0.93,0.8048717948717948,42.86025641025641,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
87,24,Male,Hoodie,Clothing,41,Nevada,L,Pink,Spring,3.7,Yes,2-Day Shipping,Yes,Yes,47,Cash,Bi-Weekly,0,26,48,0.9791666666666666,1968,41,1,0,100,0,0,Good,1,60.0,0.9308974358974359,0.7223076923076923,86.75448717948717,1,0.6878205128205128,0.2787179487179487,0.4748717948717949,43.978205128205126,0,Behaviorally Loyal Only,18-25,High,Elite,Discount Loyalist,0
88,52,Male,Shoes,Footwear,53,Ohio,M,Green,Fall,3.7,Yes,2-Day Shipping,Yes,Yes,44,Debit Card,Fortnightly,0,26,45,0.9777777777777777,2385,53,1,0,100,0,0,Good,1,60.0,0.8688461538461538,0.7223076923076923,83.93440170940171,1,0.7685897435897436,0.4217948717948718,0.4748717948717949,50.78589743589744,0,Behaviorally Loyal Only,46-60,Premium,Elite,Discount Loyalist,0
89,33,Male,T-shirt,Clothing,47,Wyoming,M,Orange,Fall,3.5,Yes,Free Shipping,Yes,Yes,35,Credit Card,Monthly,0,12,36,0.9722222222222222,1692,47,1,0,100,0,0,Good,1,60.0,0.6979487179487179,0.5117948717948718,68.76495726495726,0,0.6208974358974358,0.3496153846153846,0.3985897435897436,41.54807692307693,0,Not Loyal by Either Definition,26-35,High,Gold,Discount Hunter,0
90,47,Male,Jacket,Outerwear,83,California,XL,Pink,Fall,3.6,Yes,Next Day Air,Yes,Yes,15,Cash,Quarterly,0,4,16,0.9375,1328,83,1,0,100,0,0,Good,1,60.0,0.29307692307692307,0.29384615384615387,42.223076923076924,0,0.49923076923076926,0.7826923076923077,0.4369230769230769,48.275,0,Not Loyal by Either Definition,46-60,Medium,Bronze,Discount Hunter,0
91,25,Male,Hat,Accessories,48,South Carolina,L,Violet,Summer,2.9,Yes,Express,Yes,Yes,29,Credit Card,Monthly,0,12,30,0.9666666666666667,1440,48,1,0,100,0,0,Average,1,60.0,0.573076923076923,0.5117948717948718,63.03461538461539,0,0.5420512820512821,0.3606410256410256,0.15320512820512822,33.76217948717949,0,Not Loyal by Either Definition,18-25,High,Gold,Discount Hunter,0
92,44,Male,Scarf,Accessories,99,South Carolina,S,Green,Winter,4.6,Yes,Standard,Yes,Yes,18,Credit Card,Every 3 Months,0,4,19,0.9473684210526315,1881,99,1,0,100,0,1,Excellent,1,100.0,0.34833333333333333,0.29384615384615387,44.90698380566802,0,0.6703846153846154,0.9842307692307692,0.8444871794871794,68.31089743589743,0,Not Loyal by Either Definition,36-45,High,Bronze,Discount Hunter,0
93,61,Male,Jacket,Outerwear,87,Texas,M,Olive,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,13,Venmo,Every 3 Months,0,4,14,0.9285714285714286,1218,87,1,0,100,0,1,Excellent,1,100.0,0.2512820512820513,0.29384615384615387,40.16373626373627,0,0.4623076923076923,0.8276923076923077,0.7667948717948718,54.52051282051282,0,Not Loyal by Either Definition,60+,Medium,Bronze,Discount Hunter,0
94,37,Male,Sweater,Clothing,62,Florida,M,Purple,Fall,4.5,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,0,52,47,0.9787234042553191,2914,62,1,0,100,0,1,Excellent,1,100.0,0.9093589743589744,0.931025641025641,93.08151936715767,1,0.8553846153846154,0.523974358974359,0.8048717948717948,63.412179487179486,0,Behaviorally Loyal Only,36-45,Premium,Elite,Discount Loyalist,1
95,58,Male,Skirt,Clothing,76,Nevada,S,Silver,Spring,4.6,Yes,Free Shipping,Yes,Yes,28,Credit Card,Weekly,0,52,29,0.9655172413793104,2204,76,1,0,100,0,1,Excellent,1,100.0,0.553974358974359,0.931025641025641,76.8250884173298,0,0.7355128205128205,0.6952564102564103,0.8444871794871794,63.69166666666667,0,Not Loyal by Either Definition,46-60,High,Elite,Discount Hunter,0
96,37,Male,Sneakers,Footwear,100,Missouri,L,Pink,Fall,3.8,Yes,Free Shipping,Yes,Yes,48,PayPal,Monthly,0,12,49,0.9795918367346939,4900,100,1,0,100,0,0,Good,1,60.0,0.953974358974359,0.5117948717948718,80.43350340136055,1,0.9975641025641026,0.9955128205128205,0.5167948717948718,75.12628205128206,0,Behaviorally Loyal Only,36-45,Premium,Elite,Discount Loyalist,0
97,32,Male,Gloves,Accessories,73,Delaware,S,Gold,Spring,3.8,Yes,Express,Yes,Yes,43,Venmo,Every 3 Months,1,4,44,0.9772727272727273,3212,73,1,0,100,0,0,Good,1,60.0,0.8514102564102564,0.29384615384615387,68.14353146853148,0,0.8923076923076924,0.661025641025641,0.5167948717948718,62.55384615384615,0,Not Loyal by Either Definition,26-35,Premium,Gold,Discount Hunter,0
98,21,Male,Shoes,Footwear,92,Virginia,M,Teal,Winter,4.8,Yes,Store Pickup,Yes,Yes,37,Cash,Annually,0,1,38,0.9736842105263158,3496,92,1,0,100,0,1,Excellent,1,100.0,0.7342307692307692,0.07346153846153847,55.08522267206478,0,0.9230769230769231,0.8908974358974359,0.9226923076923077,77.64935897435898,0,Not Loyal by Either Definition,18-25,Premium,Silver,Discount Hunter,0
99,20,Male,Jeans,Clothing,67,New York,XL,Teal,Spring,2.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Annually,0,1,21,0.9523809523809523,1407,67,1,0,100,0,0,Average,1,60.0,0.38974358974358975,0.07346153846153847,39.15723443223443,0,0.5279487179487179,0.5874358974358974,0.037307692307692306,36.55,0,Not Loyal by Either Definition,18-25,High,Bronze,Discount Hunter,0
100,26,Male,Hoodie,Clothing,40,Missouri,XL,Indigo,Summer,3.7,Yes,Express,Yes,Yes,33,Debit Card,Quarterly,0,4,34,0.9705882352941176,1360,40,1,0,100,0,0,Good,1,60.0,0.6591025641025641,0.29384615384615387,59.35599547511312,0,0.5102564102564102,0.266025641025641,0.4748717948717949,36.55833333333333,0,Not Loyal by Either Definition,26-35,High,Silver,Discount Hunter,0
101,62,Male,Sunglasses,Accessories,98,South Dakota,M,Maroon,Fall,2.7,Yes,Express,Yes,Yes,31,Cash,Fortnightly,0,26,32,0.96875,3136,98,1,0,100,0,0,Average,1,60.0,0.6153846153846154,0.7223076923076923,72.34807692307692,0,0.8826923076923077,0.9708974358974359,0.07730769230769231,61.12628205128205,0,Not Loyal by Either Definition,60+,Premium,Elite,Discount Hunter,0
102,27,Male,Coat,Outerwear,85,North Dakota,XL,White,Spring,4.6,Yes,Express,Yes,Yes,50,Credit Card,Bi-Weekly,0,26,51,0.9803921568627451,4335,85,1,0,100,0,1,Excellent,1,100.0,0.9902564102564102,0.7223076923076923,89.45015082956257,1,0.9793589743589743,0.8070512820512821,0.8444871794871794,76.24038461538461,0,Behaviorally Loyal Only,26-35,Premium,Elite,Discount Loyalist,1
103,51,Male,Socks,Clothing,67,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,Yes,Yes,35,Credit Card,Quarterly,0,4,36,0.9722222222222222,2412,67,1,0,100,0,1,Excellent,1,100.0,0.6979487179487179,0.29384615384615387,61.136752136752136,0,0.7765384615384615,0.5874358974358974,0.9226923076923077,64.20128205128205,0,Not Loyal by Either Definition,46-60,Premium,Gold,Discount Hunter,0
104,54,Male,Boots,Footwear,89,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,Yes,Yes,22,Venmo,Bi-Weekly,0,26,23,0.9565217391304348,2047,89,1,0,100,0,1,Good,1,100.0,0.43333333333333335,0.7223076923076923,63.91120401337793,0,0.7038461538461539,0.8519230769230769,0.6043589743589743,61.53910256410256,0,Not Loyal by Either Definition,46-60,High,Gold,Discount Hunter,0
105,55,Male,Sunglasses,Accessories,24,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,Yes,Yes,1,PayPal,Monthly,0,12,2,0.5,48,24,1,0,100,0,1,Excellent,1,100.0,0.010769230769230769,0.5117948717948718,28.397435897435898,0,0.001282051282051282,0.05756410256410256,0.7667948717948718,16.826282051282053,0,Not Loyal by Either Definition,46-60,Low,Bronze,Discount Hunter,0
106,69,Male,Backpack,Accessories,96,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Annually,0,1,5,0.8,480,96,1,0,100,0,0,Good,1,60.0,0.07487179487179488,0.07346153846153847,21.940384615384616,0,0.1717948717948718,0.9433333333333334,0.4369230769230769,39.19358974358975,0,Not Loyal by Either Definition,60+,Low,Bronze,Discount Hunter,0
107,64,Male,Jacket,Outerwear,35,Minnesota,L,White,Summer,3.7,Yes,Standard,Yes,Yes,31,Credit Card,Monthly,0,12,32,0.96875,1120,35,1,0,100,0,0,Good,1,60.0,0.6153846153846154,0.5117948717948718,64.98012820512821,0,0.4285897435897436,0.20115384615384616,0.4748717948717949,31.669871794871796,0,Not Loyal by Either Definition,60+,Medium,Gold,Discount Hunter,0
108,28,Male,Sneakers,Footwear,67,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,Yes,Yes,46,PayPal,Fortnightly,0,26,47,0.9787234042553191,3149,67,1,0,100,0,0,Good,1,60.0,0.9093589743589744,0.7223076923076923,85.77639116202947,1,0.884102564102564,0.5874358974358974,0.23602564102564103,54.77051282051282,0,Behaviorally Loyal Only,26-35,Premium,Elite,Discount Loyalist,0
109,70,Male,Socks,Clothing,79,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,Yes,Yes,32,Bank Transfer,Bi-Weekly,0,26,33,0.9696969696969697,2607,79,1,0,100,0,0,Good,1,60.0,0.6382051282051282,0.7223076923076923,73.3939393939394,0,0.8106410256410257,0.7312820512820513,0.3557692307692308,57.82307692307692,0,Not Loyal by Either Definition,60+,Premium,Elite,Discount Hunter,0
110,58,Male,T-shirt,Clothing,85,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,Yes,Yes,43,Bank Transfer,Fortnightly,0,26,44,0.9772727272727273,3740,85,1,0,100,0,0,Average,1,60.0,0.8514102564102564,0.7223076923076923,83.13968531468531,1,0.9406410256410257,0.8070512820512821,0.037307692307692306,58.548076923076934,0,Behaviorally Loyal Only,46-60,Premium,Elite,Discount Loyalist,0
111,56,Male,Backpack,Accessories,26,New York,M,Black,Summer,4.0,Yes,Standard,Yes,Yes,26,Venmo,Fortnightly,0,26,27,0.9629629629629629,702,26,1,0,100,0,1,Good,1,100.0,0.5138461538461538,0.7223076923076923,67.66310541310541,0,0.2641025641025641,0.08487179487179487,0.6043589743589743,24.773076923076925,0,Not Loyal by Either Definition,46-60,Medium,Gold,Discount Hunter,0
112,26,Male,Belt,Accessories,75,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,Yes,Yes,9,Credit Card,Annually,0,1,10,0.9,750,75,1,0,100,0,1,Excellent,1,100.0,0.17333333333333334,0.07346153846153847,28.371153846153852,0,0.2826923076923077,0.6837179487179487,0.9914102564102564,48.228846153846156,0,Not Loyal by Either Definition,26-35,Medium,Bronze,Discount Hunter,0
113,37,Male,Gloves,Accessories,65,Florida,M,Red,Spring,4.3,Yes,Free Shipping,Yes,Yes,28,PayPal,Bi-Weekly,0,26,29,0.9655172413793104,1885,65,1,0,100,0,1,Excellent,1,100.0,0.553974358974359,0.7223076923076923,69.5199602122016,0,0.6707692307692308,0.5629487179487179,0.7276923076923076,55.45833333333333,0,Not Loyal by Either Definition,36-45,High,Gold,Discount Hunter,0
114,44,Male,Hat,Accessories,54,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,Yes,Yes,20,PayPal,Quarterly,0,4,21,0.9523809523809523,1134,54,1,0,100,0,0,Good,1,60.0,0.38974358974358975,0.29384615384615387,46.87069597069597,0,0.43333333333333335,0.432948717948718,0.23602564102564103,32.87756410256411,0,Not Loyal by Either Definition,36-45,Medium,Silver,Discount Hunter,0
115,70,Male,Coat,Outerwear,95,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,Yes,Yes,9,Cash,Weekly,0,52,10,0.9,950,95,1,0,100,0,0,Good,1,60.0,0.17333333333333334,0.931025641025641,58.38589743589744,0,0.35846153846153844,0.93,0.4748717948717949,47.08589743589744,0,Not Loyal by Either Definition,60+,Medium,Silver,Discount Hunter,0
116,53,Male,Skirt,Clothing,94,Wyoming,M,Gray,Spring,3.8,Yes,Standard,Yes,Yes,48,Debit Card,Every 3 Months,0,4,49,0.9795918367346939,4606,94,1,0,100,0,0,Good,1,60.0,0.953974358974359,0.29384615384615387,72.80529827315542,0,0.990897435897436,0.9155128205128205,0.5167948717948718,72.85961538461538,0,Not Loyal by Either Definition,46-60,Premium,Elite,Discount Hunter,0
117,55,Male,Shoes,Footwear,86,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,0,1,13,0.9230769230769231,1118,86,1,0,100,0,0,Good,1,60.0,0.2323076923076923,0.07346153846153847,31.48653846153846,0,0.42743589743589744,0.8184615384615385,0.3557692307692308,44.67435897435898,0,Not Loyal by Either Definition,46-60,Medium,Bronze,Discount Hunter,0
118,50,Male,Sandals,Footwear,32,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,0,26,30,0.9666666666666667,960,32,1,0,100,0,1,Excellent,1,100.0,0.573076923076923,0.7223076923076923,70.4025641025641,0,0.3632051282051282,0.1626923076923077,0.8444871794871794,35.485256410256405,0,Not Loyal by Either Definition,46-60,Medium,Gold,Discount Hunter,0
119,50,Male,Sweater,Clothing,45,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,0,26,28,0.9642857142857143,1260,45,1,0,100,0,1,Excellent,1,100.0,0.5337179487179488,0.7223076923076923,68.58379120879121,0,0.48025641025641025,0.32666666666666666,0.9226923076923077,45.83076923076923,0,Not Loyal by Either Definition,46-60,Medium,Gold,Discount Hunter,0
120,38,Male,Coat,Outerwear,76,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,0,1,45,0.9777777777777777,3420,76,1,0,100,0,1,Excellent,1,100.0,0.8688461538461538,0.07346153846153847,61.22478632478633,0,0.9128205128205128,0.6952564102564103,0.7276923076923076,68.44807692307691,0,Not Loyal by Either Definition,36-45,Premium,Gold,Discount Hunter,0
121,64,Male,Hat,Accessories,84,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,0,1,33,0.9696969696969697,2772,84,1,0,100,0,1,Good,1,100.0,0.6382051282051282,0.07346153846153847,50.68432400932401,0,0.8367948717948718,0.7947435897435897,0.6043589743589743,65.4275641025641,0,Not Loyal by Either Definition,60+,Premium,Silver,Discount Hunter,0
